Time,Fs_L1,Fs_R1,Fs_L2,Fs_R2,Roll,Pitch,Yaw,Xo,Yo,Vz_SM,Az_SM,Ay_SM,Vx,Jnc_L1,Jnc_L2,Jnc_R1,Jnc_R2,JncR_L1,JncR_L2,JncR_R1,JncR_R2
         9.75, 2.34041284131e-08, 3132.41894531,  7525.9296875, 7534.21679688, 0.217557489872, 0.378193348646, 135.262191772, 2.67494204564e-09, -0.0203337278217, 50.0005111694, -5.14931925863e-05,          9.75, 0.00391732761636, -0.00194127450231, -1.38932621479, 0.256688535213, -1.29505467415, 3136.99584961, 0.00126764271408, -0.00162404950242, 0.00102063862141
        9.775, 2.2597109961e-08, 3132.41674805, 7525.93261719, 7534.21923828, 0.21755900979,  0.3781452775, 135.609405518, 2.2974937508e-08, -0.0203857664019, 50.0005149841, -5.14896819368e-05, 9.77499961853, 0.00391707476228, -0.00190487212967, -1.38929498196, 0.256648302078, -1.29502952099,  3136.9934082, 0.00123480649199, -0.00159608607646, 0.000994242844172
          9.8, 2.17946869441e-08, 3132.41455078, 7525.93554688, 7534.22119141, 0.217560499907, 0.378098130226, 135.956634521, 4.25646398128e-08, -0.0204378031194, 50.0005149841, -5.14862476848e-05, 9.80000019073, 0.00391682889313, -0.0018677697517, -1.38926446438, 0.256608754396, -1.29500496387,  3136.9909668, 0.00120182929095, -0.00156745011918, 0.00096773187397
        9.825, 2.0997489969e-08, 3132.41235352, 7525.93847656, 7534.22363281, 0.21756196022, 0.378051906824, 136.303863525, 6.14483823824e-08, -0.0204898379743, 50.0005187988, -5.14828934683e-05, 9.82499980927, 0.00391659000888, -0.00183002860285, -1.38923490047, 0.25656992197, -1.29498112202, 3136.98852539, 0.00116874894593, -0.00153819355182, 0.000941136560868
         9.85, 2.02061318788e-08, 3132.41040039, 7525.94091797, 7534.22607422, 0.217563375831, 0.378006637096, 136.651092529, 7.96310573037e-08, -0.0205418691039, 50.0005187988, -5.14796192874e-05, 9.85000038147, 0.0039163576439, -0.00179170852061, -1.38920605183, 0.256531834602, -1.29495799541, 3136.98608398, 0.00113560259342, -0.00150836689863, 0.000914486590773
        9.875, 1.94211864368e-08, 3132.40844727, 7525.94384766, 7534.22802734, 0.217564761639, 0.377962321043, 136.998321533, 9.71180682541e-08, -0.0205938983709, 50.0005187988, -5.1476425142e-05,         9.875, 0.00391613226384, -0.00175286782905, -1.38917815685, 0.256494522095, -1.29493546486, 3136.98388672, 0.00110242597293, -0.00147801963612, 0.000887810718268
          9.9, 1.86432167482e-08,    3132.40625, 7525.94628906, 7534.23046875, 0.217566117644, 0.377918988466, 137.345535278, 1.13915319844e-07, -0.0206459257752, 50.0005149841, -5.14733110322e-05, 9.89999961853, 0.0039159138687, -0.0017135636881, -1.38915097713, 0.256457954645, -1.29491353035, 3136.98144531, 0.00106925365981, -0.00144720030949, 0.000861136941239
        9.925, 1.78727610489e-08, 3132.40429688, 7525.94921875, 7534.23242188, 0.217567428946, 0.377876639366, 137.692764282, 1.30029221168e-07, -0.0206979494542, 50.0005149841, -5.14702769578e-05, 9.92500019073, 0.00391570199281, -0.00167385139503, -1.38912463188, 0.256422162056, -1.2948923111, 3136.97924805, 0.00103611906525, -0.00141595606692, 0.000834492093418
         9.95, 1.7110341588e-08, 3132.40258789, 7525.95166016,   7534.234375, 0.217568710446, 0.377835303545, 138.039993286, 1.45466614754e-07, -0.0207499712706, 50.0005149841, -5.1467326557e-05, 9.94999980927, 0.00391549710184, -0.00163378496654, -1.38909912109, 0.256387144327, -1.2948718071, 3136.97705078, 0.00100305431988, -0.00138433277607, 0.000807902135421
        9.975, 1.63564433109e-08, 3132.40063477, 7525.95361328, 7534.23632812, 0.217569962144,  0.3777949512,  138.38722229, 1.60234833402e-07, -0.0208019912243, 50.0005111694, -5.14644561918e-05, 9.97500038147, 0.00391529873013, -0.00159341713879, -1.38907444477, 0.256352931261, -1.29485201836, 3136.97509766, 0.000970090739429, -0.00135237548966, 0.000781392154749
           10, 1.56115369521e-08, 3132.39892578, 7525.95605469, 7534.23828125, 0.217571169138, 0.377755612135, 138.734451294, 1.74341593606e-07, -0.0208540074527, 50.0005111694, -5.14616695e-05,            10, 0.00391510734335, -0.00155279878527, -1.38905060291, 0.256319522858, -1.29483270645, 3136.97290039, 0.000937258068006, -0.00132012774702, 0.000754986249376
       10.025, 1.48760612717e-08, 3132.39697266, 7525.95849609, 7534.23974609, 0.21757234633, 0.377717316151, 139.081665039, 1.87795038187e-07, -0.0209060236812, 50.0005073547, -5.14589628438e-05, 10.0249996185, 0.00391492247581, -0.00151197961532, -1.38902759552, 0.256286948919, -1.29481422901, 3136.97094727, 0.000904585176613, -0.00128763203975, 0.000728707644157
        10.05, 1.41504257201e-08, 3132.39526367, 7525.96044922, 7534.24169922, 0.217573478818, 0.377680033445, 139.428894043, 2.00603665235e-07, -0.0209580361843,   50.00050354, -5.1456339861e-05, 10.0500001907, 0.00391474412754, -0.00147100770846, -1.38900542259, 0.256255149841, -1.29479634762, 3136.96899414, 0.000872099713888, -0.00125492969528, 0.000702578632627
       10.075, 1.34350184311e-08, 3132.39355469, 7525.96240234, 7534.24316406, 0.217574581504, 0.377643764019, 139.776123047, 2.12776328112e-07, -0.0210100486875, 50.0004997253, -5.14537969138e-05, 10.0749998093, 0.00391457276419, -0.00142992986366, -1.38898396492, 0.256224185228, -1.29477906227, 3136.96704102, 0.000839828280732, -0.0012220608769, 0.000676620576996
         10.1, 1.27302124397e-08, 3132.39208984, 7525.96484375, 7534.24462891, 0.217575654387, 0.377608537674, 140.123352051, 2.24322221243e-07, -0.021062059328, 50.0004959106, -5.14513376402e-05, 10.1000003815, 0.00391440792009, -0.00138879113365, -1.38896346092, 0.25619405508, -1.29476249218, 3136.96533203, 0.000807796313893, -0.00118906446733, 0.00065085402457
       10.125, 1.2036355912e-08, 3132.39038086, 7525.96630859, 7534.24658203, 0.217576682568, 0.377574324608, 140.470565796, 2.35250865899e-07, -0.0211140662432, 50.0004920959, -5.1448958402e-05,        10.125, 0.00391424959525, -0.00134763517417, -1.38894367218, 0.256164729595, -1.29474651814, 3136.96337891, 0.000776028085966, -0.00115597806871, 0.000625298591331
        10.15, 1.13537783619e-08, 3132.38891602, 7525.96826172, 7534.24804688, 0.217577680945, 0.377541154623,   140.8177948, 2.4557206757e-07, -0.0211660731584, 50.0004844666, -5.14466591994e-05, 10.1499996185, 0.00391409778967, -0.00130650447682, -1.38892459869, 0.256136268377, -1.29473125935, 3136.96166992, 0.000744546880014, -0.00112283846829, 0.000599972961936
       10.175, 1.06827826585e-08, 3132.38745117, 7525.97021484, 7534.24951172, 0.217578649521, 0.377508997917, 141.165023804, 2.55295930174e-07, -0.0212180782109, 50.0004806519, -5.14444400324e-05, 10.1750001907, 0.00391395203769, -0.00126543955412, -1.38890635967, 0.256108611822, -1.29471647739, 3136.95996094, 0.000713374873158, -0.0010896808235, 0.000574895064346
         10.2, 1.00236556833e-08, 3132.38598633, 7525.97167969, 7534.25048828, 0.217579573393, 0.377477884293, 141.512252808, 2.64432770791e-07, -0.0212700832635, 50.0004768372, -5.14423045388e-05, 10.1999998093, 0.00391381280497, -0.00122447998729, -1.38888895512, 0.25608175993, -1.29470252991, 3136.95849609, 0.000682533136569, -0.00105653947685, 0.000550081895199
       10.225, 9.3766674425e-09, 3132.38452148, 7525.97363281, 7534.25195312, 0.217580467463, 0.377447783947, 141.859481812, 2.72993219141e-07, -0.0213220845908, 50.0004692078, -5.14402454428e-05, 10.2250003815, 0.00391367962584, -0.00118366372772, -1.38887226582, 0.256055772305, -1.29468905926, 3136.95678711, 0.000652041810099, -0.00102344725747, 0.000525549636222
        10.25, 8.74205330348e-09, 3132.38330078, 7525.97509766, 7534.25341797, 0.21758133173, 0.37741869688, 142.206695557, 2.80988047052e-07, -0.0213740859181, 50.0004615784, -5.14382663823e-05,         10.25, 0.00391355296597, -0.00114302698057, -1.38885629177, 0.256030589342, -1.29467618465, 3136.95532227, 0.000621919927653, -0.000990436295979, 0.00050131365424
       10.275, 8.1200317581e-09, 3132.38183594,  7525.9765625, 7534.25439453, 0.217582151294, 0.377390623093, 142.553924561, 2.8842833899e-07, -0.0214260853827, 50.0004577637, -5.14363637194e-05, 10.2749996185, 0.0039134323597, -0.00110260513611, -1.38884115219, 0.256006240845, -1.2946639061, 3136.95385742, 0.00059218541719, -0.000957536976784, 0.00047738844296
         10.3, 7.51080442285e-09, 3132.38061523, 7525.97802734, 7534.25537109, 0.217582955956, 0.377363562584, 142.901153564, 2.95325264688e-07, -0.0214780848473, 50.0004501343, -5.1434541092e-05, 10.3000001907, 0.00391331780702, -0.00106243172195, -1.38882672787, 0.255982726812, -1.2946523428, 3136.95239258, 0.000562855391763, -0.000924779043999, 0.000453787768492
       10.325, 6.91455026569e-09, 3132.37939453, 7525.97900391, 7534.25683594, 0.217583701015, 0.377337485552, 143.248382568, 3.01690192828e-07, -0.0215300824493, 50.0004425049, -5.14327948622e-05, 10.3249998093, 0.00391320884228, -0.00102253910154, -1.3888130188, 0.255960017443, -1.29464125633, 3136.95117188, 0.000533945858479, -0.000892190844752, 0.000430524523836
        10.35, 6.33143981688e-09, 3132.37817383, 7525.98046875,  7534.2578125, 0.217584431171, 0.377312421799, 143.595596313, 3.07534662625e-07, -0.0215820800513, 50.0004348755, -5.14311250299e-05, 10.3500003815, 0.00391310593113, -0.000982958124951, -1.38880002499, 0.255938112736, -1.29463076591, 3136.94970703, 0.000505471834913, -0.00085979962023, 0.000407610903494
       10.375, 5.76161296451e-09, 3132.37695312, 7525.98144531, 7534.25878906, 0.217585131526, 0.377288341522, 143.942825317, 3.12870326979e-07, -0.0216340757906, 50.0004310608, -5.14295279572e-05,        10.375, 0.00391300860792, -0.000943718303461, -1.38878774643, 0.255917012691, -1.29462087154, 3136.94848633, 0.000477447523735, -0.000827631505672, 0.000385058287065
         10.4, 5.20519538583e-09, 3132.37597656, 7525.98291016, 7534.25927734, 0.217585787177, 0.377265244722, 144.290054321, 3.17708980901e-07, -0.02168607153, 50.0004234314, -5.14280072821e-05, 10.3999996185, 0.00391291733831, -0.000904847925995, -1.38877618313, 0.25589671731, -1.29461157322, 3136.94726562, 0.000449886050774, -0.00079571158858, 0.000362877326552
       10.425, 4.66230609675e-09,      3132.375, 7525.98388672, 7534.26025391, 0.217586413026, 0.377243101597, 144.637283325, 3.22062476243e-07, -0.0217380654067,  50.000415802, -5.14265593665e-05, 10.4250001907, 0.00391283119097, -0.000866373884492, -1.38876521587, 0.255877226591, -1.29460275173, 3136.94604492, 0.000422799756052, -0.000764063792303, 0.000341077946359
        10.45, 4.13302858604e-09,  3132.3737793, 7525.98486328, 7534.26123047, 0.217587009072, 0.377221912146,  144.98449707, 3.25942835389e-07, -0.0217900592834, 50.0004081726, -5.14251842105e-05, 10.4499998093, 0.00391275063157, -0.000828321732115, -1.38875496387, 0.255858510733, -1.29459452629, 3136.94506836, 0.00039619996096, -0.000732710992452, 0.000319669285091
       10.475, 3.61744345589e-09, 3132.37280273, 7525.98583984, 7534.26171875, 0.217587575316, 0.377201676369, 145.331726074, 3.29362109142e-07, -0.0218420512974, 50.0004005432, -5.14238781761e-05, 10.4750003815, 0.0039126756601, -0.000790715741459, -1.38874542713, 0.255840599537, -1.29458677769, 3136.94384766, 0.000370097201085, -0.000701674958691, 0.000298659841064
         10.5, 3.11560932609e-09, 3132.37207031, 7525.98632812, 7534.26269531, 0.217588111758, 0.377182364464, 145.678955078, 3.32332376729e-07, -0.0218940451741, 50.0003890991, -5.14226449013e-05,          10.5, 0.00391260581091, -0.000753578904551, -1.38873648643, 0.255823433399, -1.29457950592, 3136.94287109, 0.000344501109794, -0.000670976354741, 0.000278057443211
       10.525, 2.62756283398e-09, 3132.37109375, 7525.98730469, 7534.26318359, 0.217588618398, 0.377164006233, 146.026184082, 3.34865802643e-07, -0.0219460371882, 50.0003814697, -5.14214807481e-05, 10.5249996185, 0.00391254108399, -0.000716933049262, -1.38872814178, 0.255807042122, -1.2945728302, 3136.94189453, 0.000319420476444, -0.000640634971205, 0.000257869163761
        10.55, 2.15333528786e-09, 3132.37036133, 7525.98828125, 7534.26367188, 0.217589095235, 0.377146542072, 146.373397827, 3.36974579795e-07, -0.0219980273396, 50.0003738403, -5.14203820785e-05, 10.5500001907, 0.00391248101369, -0.000680798606481, -1.38872051239, 0.255791395903, -1.29456663132, 3136.94116211, 0.000294863333693, -0.000610669434536, 0.000238101492869
       10.575, 1.69293534746e-09, 3132.36938477, 7525.98876953, 7534.26416016, 0.21758954227, 0.377129942179, 146.720626831, 3.38670929523e-07, -0.0220500193536, 50.0003662109, -5.14193488925e-05, 10.5749998093, 0.00391242606565, -0.000645195017569, -1.38871347904, 0.255776494741, -1.29456090927, 3136.94018555, 0.000270836841082, -0.000581097381655, 0.000218760222197
         10.6, 1.24637222765e-09, 3132.36865234, 7525.98925781, 7534.26513672, 0.217589974403, 0.377114266157, 147.067855835, 3.39967016316e-07, -0.022102009505, 50.0003585815, -5.14183848281e-05, 10.6000003815, 0.0039123762399, -0.000610140268691, -1.38870692253, 0.255762338638, -1.29455566406, 3136.93945312, 0.000247347430559, -0.000551935459953, 0.000199850532226
       10.625, 8.13622502704e-10, 3132.36791992, 7525.99023438, 7534.26513672, 0.217590361834, 0.377099454403,  147.41506958, 3.40875061511e-07, -0.0221540015191, 50.0003471375, -5.14174826094e-05,        10.625, 0.00391233107075, -0.000575651414692, -1.38870108128, 0.255748897791, -1.29455089569, 3136.93847656, 0.000224400719162, -0.000523199385498, 0.000181377021363
        10.65, 3.94659388503e-10,  3132.3671875, 7525.99072266,   7534.265625, 0.217590719461, 0.377085477114, 147.762298584, 3.4140725802e-07, -0.0222059916705, 50.0003395081, -5.14166458743e-05, 10.6499996185, 0.00391229009256, -0.000541744229849, -1.38869571686, 0.255736172199, -1.29454660416, 3136.93774414, 0.000202001625439, -0.00049490382662, 0.000163343647728
       10.675, -1.05538529305e-11, 3132.36669922, 7525.99121094, 7534.26611328, 0.217591062188, 0.377072364092, 148.109527588, 3.41575741913e-07, -0.0222579818219, 50.0003318787, -5.14158673468e-05, 10.6750001907, 0.00391225377098, -0.0005084334407, -1.38869094849, 0.255724161863, -1.29454278946, 3136.93725586, 0.000180154354894, -0.000467062549433, 0.000145753816469
         10.7, -4.02071820282e-10,  3132.3659668, 7525.99121094, 7534.26660156, 0.217591375113, 0.377060055733, 148.456756592, 3.41392649261e-07, -0.0223099719733, 50.0003242493, -5.1415150665e-05, 10.6999998093, 0.00391222210601, -0.00047573260963, -1.38868677616, 0.255712807178, -1.29453933239, 3136.93652344, 0.000158862385433, -0.000439688476035, 0.000128610365209
       10.725, -7.79965592113e-10, 3132.36547852, 7525.99169922, 7534.26660156, 0.217591658235, 0.377048552036, 148.803970337, 3.40870002447e-07, -0.0223619621247, 50.0003128052, -5.14144921908e-05, 10.7250003815, 0.00391219416633, -0.000443654251285, -1.38868308067, 0.255702167749, -1.29453635216, 3136.93579102, 0.000138128511026, -0.000412793509895, 0.000111915564048
        10.75, -1.14430775966e-09, 3132.36499023,  7525.9921875, 7534.26708984, 0.217591926455, 0.377037853003, 149.151199341, 3.40019823852e-07, -0.0224139522761, 50.0003051758, -5.14138919243e-05,         10.75, 0.00391217041761, -0.000412209803471, -1.38867986202, 0.255692183971, -1.29453372955, 3136.93530273, 0.000117954907182, -0.000386388710467, 9.56711737672e-05
       10.775, -1.49519097103e-09, 3132.36450195,  7525.9921875, 7534.26708984, 0.217592149973, 0.377027928829, 149.498428345, 3.38854022175e-07, -0.0224659424275, 50.0002975464, -5.14133498655e-05, 10.7749996185, 0.00391215085983, -0.000381409743568, -1.38867712021, 0.255682826042, -1.29453158379, 3136.93481445, 9.83430654742e-05, -0.000360484234989, 7.98784458311e-05
         10.8, -1.83270543186e-09, 3132.36401367, 7525.99267578, 7534.26757812, 0.21759237349, 0.377018779516,  149.84564209, 3.37384420845e-07, -0.0225179325789, 50.0002861023, -5.14128623763e-05, 10.8000001907, 0.00391213549301, -0.000351263472112, -1.38867485523, 0.255674153566, -1.29452979565, 3136.93432617, 7.92938735685e-05, -0.000335089454893, 6.45381078357e-05
       10.825, -2.15696971395e-09, 3132.36352539, 7525.99267578, 7534.26757812, 0.217592552304, 0.377010375261, 150.192871094, 3.35622814873e-07, -0.0225699227303, 50.0002784729, -5.14124258189e-05, 10.8249998093, 0.00391212338582, -0.000321779458318, -1.3886731863, 0.255666077137, -1.29452836514, 3136.93383789, 6.08076152275e-05, -0.000310212839395, 4.96504071634e-05
        10.85, -2.46809506166e-09, 3132.36303711, 7525.99267578, 7534.26757812, 0.217592731118, 0.377002686262, 150.540100098, 3.33580800316e-07, -0.0226219128817, 50.0002708435, -5.14120438311e-05, 10.8500003815, 0.00391211546957, -0.000292965152767,  -1.388671875, 0.255658626556, -1.29452729225, 3136.93334961, 4.28840066888e-05, -0.000285862101009, 3.52151473635e-05
       10.875, -2.7662094837e-09, 3132.36279297, 7525.99267578, 7534.26757812, 0.217592865229, 0.376995712519, 150.887313843, 3.31269944809e-07, -0.0226739030331, 50.0002632141, -5.1411712775e-05,        10.875, 0.00391211081296, -0.000264827162027, -1.38867104053, 0.255651772022,  -1.294526577, 3136.93310547, 2.55221893894e-05, -0.000262044137344, 2.12316590478e-05
         10.9, -3.05145686497e-09, 3132.36254883, 7525.99316406, 7534.26757812, 0.217592999339, 0.376989454031, 151.234542847, 3.2870167388e-07, -0.0227258950472,   50.00025177, -5.14114290127e-05, 10.8999996185, 0.00391210941598, -0.000237371088588, -1.3886705637, 0.255645513535, -1.29452621937, 3136.93286133, 8.72077725944e-06, -0.000238765060203, 7.69884627516e-06
       10.925, -3.317891073e-09, 3132.36206055, 7525.99316406, 7534.26757812, 0.217593088746, 0.376983851194, 151.581771851, 3.25888095176e-07, -0.0227778851986, 50.0002441406, -5.1411196182e-05, 10.9250001907, 0.00391211174428, -0.000210601705476, -1.3886705637, 0.255639851093, -1.29452621937, 3136.93237305, -7.5254802141e-06, -0.000216030253796, -5.38685890206e-06
        10.95, -3.53818485621e-09, 3132.36181641, 7525.99267578, 7534.26757812, 0.217593178153, 0.376978904009, 151.928985596, 3.2285899465e-07, -0.0228298772126, 50.0002365112, -5.14110106451e-05, 10.9499998093, 0.00391211686656, -0.000184522330528, -1.38867092133, 0.255634725094, -1.29452645779, 3136.93212891, -2.32609509112e-05, -0.000193844389287, -1.80619335879e-05
